id,type_id,action_id,scene_id,target_objs_id,target_actions,meaning,language_words_op,language_words_ad,gesture_words_ad,g_pointing_obj_probs
00-02-14-4_0,4,0,00-02,['00-02-02-cub-y-10'],['push'],push yellow big solid,"[['yellow', 'big', 'solid']]",[['move']],[['g0']],"[[0.3391993029428152, 0.06472330598981885, 1.0, 0.07662760699458765, 0.05274578154278619, 0.24395963876904317, 0.11649076130427306, 0.106253602456676]]"
00-02-15-0_0,0,0,00-02,['00-02-03-cyl-r-10'],['push'],push red cylinder,"[['red', 'cylinder']]",[['move']],[['g0']],"[[0.44851443131676233, 0.0575018538984686, 0.08055115129657107, 1.0, 0.055216247131150815, 0.32532994632341744, 1.0, 0.03288637003362969]]"
00-02-16-1_0,1,0,00-02,['00-02-03-cyl-r-10'],['push'],push red big cylinder,"[['red', 'big', 'cylinder']]",[['move']],[['g0']],"[[0.38086338211906573, 0.08533628120644504, 0.1124908223532531, 1.0, 0.0793145467194029, 0.2914118094183732, 1.0, 0.050583158183460084]]"
00-02-17-2_0,2,0,00-02,['00-02-03-cyl-r-10'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[1.0, 0.09325822522696603, 0.1816426753563063, 1.0, 0.08862147458629688, 0.5637112276424191, 1.0, 0.07276639718801173]]"
00-02-18-3_0,3,0,00-02,['00-02-03-cyl-r-10'],['push'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[0.9551012876754991, 0.0032298916242129725, 0.005308077807378762, 1.0, 0.0031380014837303957, 0.031211075581821353, 1.0, 0.0020116658273574687]]"
00-02-19-4_0,4,0,00-02,['00-02-03-cyl-r-10'],['push'],push red big solid,"[['red', 'big', 'solid']]",[['move']],[['g0']],"[[0.15992510619523564, 0.07456782724045836, 0.07099387184341274, 1.0, 0.07069187140562105, 0.2935039392676476, 0.3003847833460601, 0.02993260070156445]]"
00-02-20-0_0,0,0,00-02,['00-02-04-cyl-r-03'],['push'],push red cylinder,"[['red', 'cylinder']]",[['move']],[['g0']],"[[0.20688212967171674, 1.0, 0.1984133708474188, 0.36318319941451815, 1.0, 1.0, 0.16566730005004177, 0.06585400001630454]]"
00-02-21-1_0,1,0,00-02,['00-02-04-cyl-r-03'],['push'],push red small cylinder,"[['red', 'small', 'cylinder']]",[['move']],[['g0']],"[[0.008788658356389721, 0.9553855111123908, 0.008012237382109351, 0.01802695405248935, 1.0, 1.0, 0.007095321133716526, 0.0026913179629043616]]"
00-02-22-2_0,2,0,00-02,['00-02-04-cyl-r-03'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.20719154564285805, 1.0, 0.1991342482532735, 0.3616760162714456, 1.0, 1.0, 0.16591825898090487, 0.0660799308515179]]"
00-02-23-3_0,3,0,00-02,['00-02-04-cyl-r-03'],['push'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[0.2047140436978711, 1.0, 0.19404469011475908, 0.3719600632662906, 1.0, 1.0, 0.1645718614733388, 0.06470934144774038]]"
00-02-24-4_0,4,0,00-02,['00-02-04-cyl-r-03'],['push'],push red small solid,"[['red', 'small', 'solid']]",[['move']],[['g0']],"[[0.20514094490737245, 1.0, 0.19541783622858475, 0.3685013575334226, 1.0, 1.0, 0.16556831022242582, 0.06537155110819433]]"
00-02-25-0_0,0,0,00-02,['00-02-05-cub-y-10'],['push'],push yellow cube,"[['yellow', 'cube']]",[['move']],[['g0']],"[[0.5633259959963037, 0.08411205069069215, 0.13569598574681094, 1.0, 0.08732521399202868, 1.0, 0.10099585321400342, 0.028544900360161107]]"
00-02-26-1_0,1,0,00-02,['00-02-05-cub-y-10'],['push'],push yellow big cube,"[['yellow', 'big', 'cube']]",[['move']],[['g0']],"[[0.18197012499186027, 0.1499406494611664, 0.3411996443046471, 0.10660879288187795, 0.10179295323454478, 1.0, 0.07901230292569145, 0.039475532200212146]]"
00-02-27-2_0,2,0,00-02,['00-02-05-cub-y-10'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.3018074257532681, 0.10242987780568687, 0.21557910079049897, 0.1773546212704251, 0.09059247872091716, 1.0, 0.08077331099148889, 0.031463184667714875]]"
00-02-28-3_0,3,0,00-02,['00-02-05-cub-y-10'],['push'],push yellow solid,"[['yellow', 'solid']]",[['move']],[['g0']],"[[0.22222828760449254, 0.14172452367322097, 0.2676285530403563, 0.13799218904772456, 0.1100800277436925, 1.0, 0.08336855488237738, 0.03697786400813573]]"
00-02-29-4_0,4,0,00-02,['00-02-05-cub-y-10'],['push'],push yellow big solid,"[['yellow', 'big', 'solid']]",[['move']],[['g0']],"[[1.0, 0.07754952435563586, 0.35828753039301403, 0.3377983432311197, 0.0716694541121135, 1.0, 0.11662441961735862, 0.03807072829075825]]"
00-02-30-0_0,0,0,00-02,['00-02-06-cyl-r-10'],['push'],push red cylinder,"[['red', 'cylinder']]",[['move']],[['g0']],"[[0.30716171832874084, 0.05756055053450948, 0.1208532716230837, 0.2642060524617072, 0.050607840300033353, 0.12025439933191143, 1.0, 0.07935616742001401]]"
00-02-31-1_0,1,0,00-02,['00-02-06-cyl-r-10'],['push'],push red big cylinder,"[['red', 'big', 'cylinder']]",[['move']],[['g0']],"[[0.40107971087785155, 0.04996786245118097, 0.1371302613156045, 0.15592024922361192, 0.043951354390159035, 0.10808692755019023, 1.0, 0.10386363419140168]]"
00-02-32-2_0,2,0,00-02,['00-02-06-cyl-r-10'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[1.0, 0.03891074105384503, 0.12342021014789029, 0.6128365907206038, 0.035195578376463026, 0.11989411396036738, 1.0, 0.06974276574083035]]"
00-02-33-3_0,3,0,00-02,['00-02-06-cyl-r-10'],['push'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[0.4189775605001767, 0.04365835965655444, 0.10535805287141972, 0.22401710797992, 0.03868953948910807, 0.09934302109798276, 1.0, 0.06995635840483833]]"
00-02-34-4_0,4,0,00-02,['00-02-06-cyl-r-10'],['push'],push red big solid,"[['red', 'big', 'solid']]",[['move']],[['g0']],"[[0.443620576352322, 0.03909078059202354, 0.09424990444332261, 0.23587560853292505, 0.03473482697099787, 0.09129086995261156, 1.0, 0.06113743315579741]]"
00-02-35-0_0,0,0,00-02,['00-02-07-cyl-r-03'],['push'],push red cylinder,"[['red', 'cylinder']]",[['move']],[['g0']],"[[1.0, 0.022984325389975233, 0.38453775196772, 0.04617442537779376, 0.020048973525813002, 0.06287489030369366, 0.4633796334350043, 1.0]]"
00-02-36-1_0,1,0,00-02,['00-02-07-cyl-r-03'],['push'],push red small cylinder,"[['red', 'small', 'cylinder']]",[['move']],[['g0']],"[[1.0, 0.020218616109097306, 0.6403256219998555, 0.03858290757907658, 0.01757973270349456, 0.05603286275513155, 0.2272602588533444, 1.0]]"
00-02-37-2_0,2,0,00-02,['00-02-07-cyl-r-03'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[1.0, 0.019776261983889605, 0.5995058243586878, 0.03888275988418537, 0.01722554586489539, 0.055817661806207314, 0.2687919461021345, 1.0]]"
00-02-38-3_0,3,0,00-02,['00-02-07-cyl-r-03'],['push'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[1.0, 0.01351238680781251, 0.774475080039705, 0.02562413933961786, 0.011742030822503488, 0.03819375621647747, 0.13645260677388368, 1.0]]"
00-02-39-4_0,4,0,00-02,['00-02-07-cyl-r-03'],['push'],push red small solid,"[['red', 'small', 'solid']]",[['move']],[['g0']],"[[1.0, 0.020669513977235498, 0.582961499162402, 0.04050992841720098, 0.018000790046786064, 0.057961211512843454, 0.27989705688353184, 1.0]]"
00-03-0-0_0,0,0,00-03,['00-03-00-cub-y-10'],['not_applicable'],push yellow cube,"[['yellow', 'cube']]",[['move']],[['g0']],"[[1.0, 1.0, 0.13562314221626415, 0.05627680847703853, 0.34052966720166095, 0.15134367345008132, 0.17438621753868597, 0.14184049111626912]]"
00-03-1-1_0,1,0,00-03,['00-03-00-cub-y-10'],['not_applicable'],push yellow big cube,"[['yellow', 'big', 'cube']]",[['move']],[['g0']],"[[1.0, 1.0, 0.13587851051648892, 0.058420028685189966, 0.3154989475834536, 0.15268047840985643, 0.19276053446359998, 0.14476150034141108]]"
00-03-2-2_0,2,0,00-03,['00-03-00-cub-y-10'],['not_applicable'],push cube,[['cube']],[['move']],[['g0']],"[[1.0, 0.5990390956656381, 0.051621443528497256, 0.022581903872060834, 0.15636634071706007, 0.0609288671267703, 0.060290720428502635, 0.04917162866147092]]"
00-03-3-3_0,3,0,00-03,['00-03-00-cub-y-10'],['not_applicable'],push yellow solid,"[['yellow', 'solid']]",[['move']],[['g0']],"[[1.0, 1.0, 0.1380597055820089, 0.056531123634594144, 0.286868410427042, 0.14779253798017095, 0.21171499763492171, 0.15903322474126233]]"
00-03-4-4_0,4,0,00-03,['00-03-00-cub-y-10'],['not_applicable'],push yellow big solid,"[['yellow', 'big', 'solid']]",[['move']],[['g0']],"[[1.0, 1.0, 0.13971804435508933, 0.05458977827033599, 0.307114806205986, 0.14720469099782893, 0.19129905201230907, 0.16007362815845066]]"
00-03-5-0_0,0,0,00-03,['00-03-01-cyl-r-10'],['not_applicable'],push red cylinder,"[['red', 'cylinder']]",[['move']],[['g0']],"[[0.888534393192387, 1.0, 0.022871477966971435, 0.009475728847538833, 0.026935389199749096, 0.020747479292599944, 1.0, 0.03143553150075369]]"
00-03-6-1_0,1,0,00-03,['00-03-01-cyl-r-10'],['not_applicable'],push red big cylinder,"[['red', 'big', 'cylinder']]",[['move']],[['g0']],"[[0.569177320415383, 1.0, 0.09112252422528268, 0.039054204770191316, 0.10181681273895712, 0.08198073266578736, 1.0, 0.11684840518439849]]"
00-03-7-2_0,2,0,00-03,['00-03-01-cyl-r-10'],['not_applicable'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[1.0, 1.0, 0.12113595859463021, 0.034602711024795126, 0.12978806175775415, 0.08753753379648616, 0.29070311649699526, 0.33623261832933904]]"
00-03-8-3_0,3,0,00-03,['00-03-01-cyl-r-10'],['not_applicable'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[1.0, 1.0, 0.025107754802830538, 0.009673896160408438, 0.028613262906803022, 0.0216786470377137, 0.8774015873334491, 0.03752485175879516]]"
00-03-9-4_0,4,0,00-03,['00-03-01-cyl-r-10'],['not_applicable'],push red big solid,"[['red', 'big', 'solid']]",[['move']],[['g0']],"[[0.9325904096110843, 1.0, 0.013804583563973509, 0.005684660272340675, 0.016291288107844245, 0.012497297674775554, 1.0, 0.019131760769981687]]"
00-03-10-0_0,0,0,00-03,['00-03-02-cub-r-10'],['push'],push red cube,"[['red', 'cube']]",[['move']],[['g0']],"[[0.05286658825866074, 0.05831896463023497, 1.0, 0.04325004777602953, 1.0, 0.7774829321043972, 0.030999766304916593, 0.037081700925760935]]"
00-03-11-1_0,1,0,00-03,['00-03-02-cub-r-10'],['push'],push red big cube,"[['red', 'big', 'cube']]",[['move']],[['g0']],"[[0.19662805476022638, 0.1974124582303571, 1.0, 0.35238769292268723, 1.0, 1.0, 0.12585634901378104, 0.1277154450729482]]"
00-03-12-2_0,2,0,00-03,['00-03-02-cub-r-10'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.01034559996173637, 0.011661407890928443, 1.0, 0.0141621717331435, 0.8335823645259713, 0.11574658881952955, 0.007071484739748312, 0.007430382328942362]]"
00-03-13-3_0,3,0,00-03,['00-03-02-cub-r-10'],['push'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[0.09427582823829533, 0.14270933817522588, 1.0, 0.09329814887231822, 0.27757295913707863, 0.22706590552094552, 0.08218551494437927, 0.082892305111757]]"
00-03-14-4_0,4,0,00-03,['00-03-02-cub-r-10'],['push'],push red big solid,"[['red', 'big', 'solid']]",[['move']],[['g0']],"[[0.18048864262284672, 0.18172894321309183, 1.0, 0.40077417827160217, 1.0, 1.0, 0.11928567032577186, 0.11772256556668761]]"
00-03-15-0_0,0,0,00-03,['00-03-03-cub-y-10'],['push'],push yellow cube,"[['yellow', 'cube']]",[['move']],[['g0']],"[[0.07567145906012158, 0.08522753999809397, 0.313493919832246, 1.0, 0.22554691765008625, 0.1669326555413208, 0.07868155126352974, 0.05444595665460155]]"
00-03-16-1_0,1,0,00-03,['00-03-03-cub-y-10'],['push'],push yellow big cube,"[['yellow', 'big', 'cube']]",[['move']],[['g0']],"[[0.07413950141275401, 0.08267018020967887, 0.31473192503817377, 1.0, 0.23291195953086496, 0.166947925126744, 0.07561144336768495, 0.05298706531409944]]"
00-03-17-2_0,2,0,00-03,['00-03-03-cub-y-10'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.08159308655997219, 0.09210255111392734, 0.28166356616009464, 1.0, 0.2271099987218699, 0.17239502747989047, 0.08636569349744778, 0.05877007646679773]]"
00-03-18-3_0,3,0,00-03,['00-03-03-cub-y-10'],['push'],push yellow solid,"[['yellow', 'solid']]",[['move']],[['g0']],"[[0.07503229969985331, 0.08109185532226454, 0.2804649766077035, 1.0, 0.26540318354375037, 0.1725753765713287, 0.07300469437092255, 0.05242761388417693]]"
00-03-19-4_0,4,0,00-03,['00-03-03-cub-y-10'],['push'],push yellow big solid,"[['yellow', 'big', 'solid']]",[['move']],[['g0']],"[[0.08495618254663985, 0.09536644763199105, 0.2614474483974475, 1.0, 0.23155955795227984, 0.17579747575000293, 0.08992015190629356, 0.06095273581534536]]"
00-03-20-0_0,0,0,00-03,['00-03-04-cyl-r-10'],['not_applicable'],push red cylinder,"[['red', 'cylinder']]",[['move']],[['g0']],"[[0.16798842205611175, 0.09312268887620555, 0.21129314942305139, 0.07003305509514618, 1.0, 0.3462890303276767, 0.056227630077916466, 0.0550460241438918]]"
00-03-21-1_0,1,0,00-03,['00-03-04-cyl-r-10'],['not_applicable'],push red big cylinder,"[['red', 'big', 'cylinder']]",[['move']],[['g0']],"[[0.15292140590384273, 0.0915272144905926, 0.215075663113491, 0.07687875583725683, 1.0, 0.35135389983454485, 0.057241560608031566, 0.055001500212240324]]"
00-03-22-2_0,2,0,00-03,['00-03-04-cyl-r-10'],['not_applicable'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.17362294448379983, 0.10333068125008987, 0.19696781033942848, 0.08513596217153034, 1.0, 0.3132765100798878, 0.0659263215663803, 0.061739770108883325]]"
00-03-23-3_0,3,0,00-03,['00-03-04-cyl-r-10'],['not_applicable'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[0.11123067493205083, 0.07852711220518512, 0.24319596234003085, 0.0928020451668073, 1.0, 0.37249869268075814, 0.05268474029819505, 0.04906077237697265]]"
00-03-24-4_0,4,0,00-03,['00-03-04-cyl-r-10'],['not_applicable'],push red big solid,"[['red', 'big', 'solid']]",[['move']],[['g0']],"[[0.2930716201255947, 0.12025359326741665, 0.152332912274394, 0.0669158978945219, 1.0, 0.23194182545593683, 0.06965620495517327, 0.06582794602696279]]"
00-03-25-0_0,0,0,00-03,['00-03-05-cyl-r-03'],['push'],push red cylinder,"[['red', 'cylinder']]",[['move']],[['g0']],"[[0.28703546549313935, 0.2254872931499973, 1.0, 0.21590513074672985, 1.0, 1.0, 0.12841538640033806, 0.1431567242097955]]"
00-03-26-1_0,1,0,00-03,['00-03-05-cyl-r-03'],['push'],push red small cylinder,"[['red', 'small', 'cylinder']]",[['move']],[['g0']],"[[0.29030236402147397, 0.22581251156558496, 1.0, 0.2125692661801805, 1.0, 1.0, 0.128167849704238, 0.14314800852852264]]"
00-03-27-2_0,2,0,00-03,['00-03-05-cyl-r-03'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.27880330065003583, 0.22369491303932718, 1.0, 0.22606479695078294, 1.0, 1.0, 0.12893041464238042, 0.1425065747174736]]"
00-03-28-3_0,3,0,00-03,['00-03-05-cyl-r-03'],['push'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[0.2758539948252686, 0.2133264478222505, 1.0, 0.24628474517192725, 1.0, 1.0, 0.12885223781656066, 0.13568257436399297]]"
00-03-29-4_0,4,0,00-03,['00-03-05-cyl-r-03'],['push'],push red small solid,"[['red', 'small', 'solid']]",[['move']],[['g0']],"[[0.26621005698184164, 0.22077324898867345, 1.0, 0.24228675138076738, 1.0, 1.0, 0.12941137743898637, 0.14131856520973118]]"
00-03-30-0_0,0,0,00-03,['00-03-06-cub-r-10'],['push'],push red cube,"[['red', 'cube']]",[['move']],[['g0']],"[[0.029338375776838094, 0.8916376610949661, 0.017251521596210618, 0.009877779003545825, 0.018633146274295, 0.01709698954523661, 1.0, 0.01616452670890786]]"
00-03-31-1_0,1,0,00-03,['00-03-06-cub-r-10'],['push'],push red big cube,"[['red', 'big', 'cube']]",[['move']],[['g0']],"[[0.06442945043773746, 0.7506984712203097, 0.04089218284355586, 0.02351475617988756, 0.04319190795367247, 0.03996969857088425, 1.0, 0.03730353279395263]]"
00-03-32-2_0,2,0,00-03,['00-03-06-cub-r-10'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.11398246976439828, 0.5076219457688373, 0.0858669303400288, 0.05087995036126732, 0.08688164037856914, 0.08205742760740649, 1.0, 0.0727096357794926]]"
00-03-33-3_0,3,0,00-03,['00-03-06-cub-r-10'],['push'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[0.02171572352308808, 0.9234815775464252, 0.011693608911481308, 0.006804671761025622, 0.013133241259015481, 0.01195526442070837, 1.0, 0.011215912578256127]]"
00-03-34-4_0,4,0,00-03,['00-03-06-cub-r-10'],['push'],push red big solid,"[['red', 'big', 'solid']]",[['move']],[['g0']],"[[0.28613531117033236, 1.0, 0.1564152701071835, 0.08600762970863926, 0.1681482070935892, 0.15241263539961314, 1.0, 0.15088094652064246]]"
00-03-35-0_0,0,0,00-03,['00-03-07-cyl-r-03'],['push'],push red cylinder,"[['red', 'cylinder']]",[['move']],[['g0']],"[[1.0, 1.0, 0.38122150556339945, 0.048245949242748554, 0.22965195570927524, 0.14057816671580894, 0.20030242276876775, 1.0]]"
00-03-36-1_0,1,0,00-03,['00-03-07-cyl-r-03'],['push'],push red small cylinder,"[['red', 'small', 'cylinder']]",[['move']],[['g0']],"[[1.0, 1.0, 0.4103614040526095, 0.04545489966878582, 0.23679343531458197, 0.13762295770057023, 0.16976730326345252, 1.0]]"
00-03-37-2_0,2,0,00-03,['00-03-07-cyl-r-03'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.7753828651367909, 1.0, 0.08884806593581647, 0.010695119316194268, 0.04871039556129669, 0.03070942935400522, 0.04565412469589654, 1.0]]"
00-03-38-3_0,3,0,00-03,['00-03-07-cyl-r-03'],['push'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[0.7308009120213387, 1.0, 0.1153388096272356, 0.01215704925124669, 0.057608708409357536, 0.035624104575664436, 0.04847041611515715, 1.0]]"
00-03-39-4_0,4,0,00-03,['00-03-07-cyl-r-03'],['push'],push red small solid,"[['red', 'small', 'solid']]",[['move']],[['g0']],"[[0.8711298256089977, 1.0, 0.051803702837123905, 0.006049799490377543, 0.02862132573880421, 0.017647637267766678, 0.02474770905693008, 1.0]]"
00-04-0-0_0,0,0,00-04,['00-04-00-cyl-r-03'],['not_applicable'],push red cylinder,"[['red', 'cylinder']]",[['move']],[['g0']],"[[1.0, 0.045831727163810315, 0.03780432633444697, 0.10968324671177121, 0.06314463224956626, 0.039940412806591316, 1.0, 0.703595654733814]]"
00-04-1-1_0,1,0,00-04,['00-04-00-cyl-r-03'],['not_applicable'],push red small cylinder,"[['red', 'small', 'cylinder']]",[['move']],[['g0']],"[[1.0, 0.16728524948825388, 0.13713599566098114, 0.34341758641735604, 0.21460401693702857, 0.13755715149638043, 1.0, 1.0]]"
00-04-2-2_0,2,0,00-04,['00-04-00-cyl-r-03'],['not_applicable'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[1.0, 0.16000871236054415, 0.13210484785086052, 0.355992399867773, 0.21547865376122324, 0.13641538615959908, 1.0, 1.0]]"
00-04-3-3_0,3,0,00-04,['00-04-00-cyl-r-03'],['not_applicable'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[1.0, 0.03396135313439627, 0.02802994240617165, 0.07995605324622798, 0.04662508087762591, 0.029462660867588714, 1.0, 0.7819649094679895]]"
00-04-4-4_0,4,0,00-04,['00-04-00-cyl-r-03'],['not_applicable'],push red small solid,"[['red', 'small', 'solid']]",[['move']],[['g0']],"[[1.0, 0.05380007460476812, 0.043401242239797404, 0.10524689073545983, 0.06523513706253967, 0.04266290281586418, 1.0, 0.6896537525415708]]"
00-04-5-0_0,0,0,00-04,['00-04-01-cyl-r-10'],['not_applicable'],push red cylinder,"[['red', 'cylinder']]",[['move']],[['g0']],"[[0.1604711645952394, 1.0, 1.0, 0.11633310365665188, 0.11712311517291729, 0.11063298481384166, 0.32921345227505877, 0.1662261794862909]]"
00-04-6-1_0,1,0,00-04,['00-04-01-cyl-r-10'],['not_applicable'],push red big cylinder,"[['red', 'big', 'cylinder']]",[['move']],[['g0']],"[[0.0038308494106475566, 1.0, 0.9761414041443832, 0.0027717237143854443, 0.0027836386045896415, 0.0026259569745789727, 0.007886386248176475, 0.003960040903238886]]"
00-04-7-2_0,2,0,00-04,['00-04-01-cyl-r-10'],['not_applicable'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.15894000380806522, 1.0, 1.0, 0.11445847712901709, 0.11636058216398877, 0.1097692818863562, 0.333550067160707, 0.16692158785186578]]"
00-04-8-3_0,3,0,00-04,['00-04-01-cyl-r-10'],['not_applicable'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[0.15851579431546528, 1.0, 1.0, 0.11172531059386896, 0.11217064399535334, 0.10475236629328313, 0.34752674541445533, 0.16530913938757405]]"
00-04-9-4_0,4,0,00-04,['00-04-01-cyl-r-10'],['not_applicable'],push red big solid,"[['red', 'big', 'solid']]",[['move']],[['g0']],"[[0.01861866681267294, 1.0, 0.8820443707216397, 0.012903644016890531, 0.012827150468589643, 0.011885771760727505, 0.04242163541762681, 0.01929876080185266]]"
00-04-10-0_0,0,0,00-04,['00-04-02-cub-y-10'],['push'],push yellow cube,"[['yellow', 'cube']]",[['move']],[['g0']],"[[0.008744524902801894, 0.9445053992623553, 1.0, 0.006869861108558868, 0.0073209027904892286, 0.0072192850524810575, 0.01598773766251788, 0.009352289220795633]]"
